IdDeportista, Deportista, Especialidad, Torneo, MejorMarca, PeorMarca, Intento
(194, 'Axumawit EMBAYE', 'tiempo', 'Torneo de Mongolia', 229647.0, 208867.0, 1)
(541, 'Ben BROEDERS', 'altura', 'Torneo de Guyana', 667.0, 606.0, 7)
(121, 'Anastasia LE-ROY', 'tiempo', 'Torneo de Monaco', 47792.0, 43462.0, 1)
(383, 'Devon ALLEN', 'tiempo', 'Torneo de Micronesia', 13304.0, 12105.0, 1)
(16, 'Roberto SKYERS', 'tiempo', 'Torneo de Cyprus', 10726.0, 9766.0, 1)
(649, 'Darrell HILL', 'lanzamiento', 'Torneo de Northern Ireland', 2520.0, 2293.0, 5)
(144, 'Caster SEMENYA', 'tiempo', 'Torneo de Iran', 112072.0, 102076.0, 1)
(794, 'Thomas RÖHLER', 'lanzamiento', 'Torneo de Saint Vincent and the Grenadines', 9967.0, 9063.0, 3)
(655, 'Tomáš STANĚK', 'lanzamiento', 'Torneo de Benin', 2521.0, 2293.0, 6)
(614, 'Olha SALADUKHA', 'largo', 'Torneo de Croatia', 1996.0, 1814.0, 5)
(212, 'Mohammed AHMED', 'tiempo', 'Torneo de Kosovo', 1768340.0, 772524.0, 1)
(566, 'Shoutarou SHIROYAMA', 'largo', 'Torneo de Sweden', 956.0, 869.0, 9)
(682, 'Anna AVDEYEVA', 'lanzamiento', 'Torneo de Kiribati', 2518.0, 2293.0, 3)
(101, 'Jonathan JONES', 'lanzamiento', 'Torneo de Sri Lanka', 2521.0, 2293.0, 1)
(218, 'Solomon BERIHU', 'tiempo', 'Torneo de Saint Vincent and the Grenadines', 3826954.0, 772147.0, 1)
(608, 'Liadagmis POVEA', 'largo', 'Torneo de Niger', 1996.0, 1815.0, 3)
(341, 'Azmera GEBRU', 'tiempo', 'Torneo de Russia', 8030363.0, 7303562.0, 1)
(319, 'Evaline CHIRCHIR', 'tiempo', 'Torneo de Luxembourg', 3823854.0, 3481005.0, 1)
(550, 'Holly BRADSHAW', 'altura', 'Torneo de South Africa', 667.0, 606.0, 7)
(708, 'Valarie ALLMAN', 'lanzamiento', 'Torneo de Iraq', 7905.0, 7190.0, 7)
(123, 'Chloe ABBOTT', 'tiempo', 'Torneo de Libya', 47790.0, 43484.0, 1)
(634, 'Cristian NÁPOLES', 'largo', 'Torneo de Saint Lucia', 1996.0, 1814.0, 9)
(503, 'Dzmitry NABOKAU', 'altura', 'Torneo de Puerto Rico', 261.0, 237.0, 4)
(304, 'Brigid KOSGEI', 'tiempo', 'Torneo de Vatican City', 8026138.0, 3482843.0, 1)
(491, 'Majd Eddin GHAZAL', 'altura', 'Torneo de South Africa', 261.0, 237.0, 3)
(563, 'Tajay GAYLE', 'largo', 'Torneo de Papua New Guinea', 955.0, 869.0, 6)
(666, 'Chase EALEY', 'lanzamiento', 'Torneo de Kazakhstan', 2521.0, 2291.0, 5)
(390, 'Tonea MARSHALL', 'tiempo', 'Torneo de Papua New Guinea', 13286.0, 12100.0, 1)
(613, 'Ana PELETEIRO', 'largo', 'Torneo de French Guiana', 1996.0, 1814.0, 1)
(715, 'Nadine MÜLLER', 'lanzamiento', 'Torneo de Turkmenistan', 7903.0, 7187.0, 8)
(589, 'Alina ROTARU', 'largo', 'Torneo de Vanuatu', 956.0, 870.0, 8)
(791, 'Chao-Tsun CHENG', 'lanzamiento', 'Torneo de Equatorial Guinea', 9968.0, 9063.0, 4)
(795, 'Oliver HELANDER', 'lanzamiento', 'Torneo de South Africa', 9956.0, 9067.0, 6)
(395, 'Nadine VISSER', 'tiempo', 'Torneo de Saudi Arabia', 13307.0, 12100.0, 1)
(729, 'Valeriy PRONKIN', 'lanzamiento', 'Torneo de Greece', 8991.0, 8174.0, 5)
(96, 'Machel CEDENIO', 'tiempo', 'Torneo de Comoros', 47774.0, 43473.0, 1)
(441, 'Zurian HECHAVARRÍA', 'tiempo', 'Torneo de Dominica', 50685.0, 46103.0, 1)
(470, 'Daisy JEPKEMEI', 'tiempo', 'Torneo de Ecuador', 528623.0, 481060.0, 1)
(181, 'Matthew CENTROWITZ', 'tiempo', 'Torneo de Niger', 849217.0, 208772.0, 1)
(70, 'Zhenye XIE', 'tiempo', 'Torneo de Kyrgyzstan', 21430.0, 19502.0, 1)
(429, 'Lea SPRUNGER', 'tiempo', 'Torneo de Tajikistan', 50701.0, 46143.0, 1)
(283, 'Vincent Kiprotich KIBET', 'tiempo', 'Torneo de Vietnam', 1767971.0, 1609953.0, 1)
(230, 'Tsehay GEMECHU', 'tiempo', 'Torneo de Malawi', 3828843.0, 772342.0, 1)
(542, 'Kc LIGHTFOOT', 'altura', 'Torneo de Saint Lucia', 667.0, 606.0, 8)
(624, 'Nadia EKE', 'largo', 'Torneo de Guyana', 1996.0, 1814.0, 3)
(94, 'Akeem BLOOMFIELD', 'tiempo', 'Torneo de Burkina Faso', 47760.0, 43476.0, 1)
(450, 'Fernando CARRO', 'tiempo', 'Torneo de French Guiana', 528963.0, 481126.0, 1)
(784, 'Alexie ALAÏS', 'lanzamiento', 'Torneo de North Korea', 9965.0, 9063.0, 8)
(251, 'Zeineba YIMER', 'tiempo', 'Torneo de Australia', 8030030.0, 1610215.0, 1)
(359, 'Abebe Negewo DEGEFA', 'tiempo', 'Torneo de Congo Republic of the', 8030767.0, 7311718.0, 1)
(414, 'Marcio TELES', 'tiempo', 'Torneo de Jamaica', 50693.0, 46151.0, 1)
(175, 'Abdelaati IGUIDER', 'tiempo', 'Torneo de Papua New Guinea', 229640.0, 208795.0, 1)
(134, 'Wesley VÁZQUEZ', 'tiempo', 'Torneo de Germany', 111997.0, 101895.0, 1)
(705, 'Yaimé PÉREZ', 'lanzamiento', 'Torneo de Puerto Rico', 7899.0, 7189.0, 4)
(645, 'Joe KOVACS', 'lanzamiento', 'Torneo de Canada', 2519.0, 2291.0, 7)
(458, 'Nicholas Kiptanui BETT', 'tiempo', 'Torneo de Seychelles', 528928.0, 481261.0, 1)
(554, 'Tina ŠUTEJ', 'altura', 'Torneo de Trinidad and Tobago', 667.0, 606.0, 10)
(368, 'Sergey SHUBENKOV', 'tiempo', 'Torneo de Cuba', 13308.0, 12113.0, 1)
(471, 'Celliphine Chepteek CHESPOL', 'tiempo', 'Torneo de Denmark', 529006.0, 481266.0, 1)
(317, 'Joan Chelimo MELLY', 'tiempo', 'Torneo de Nicaragua', 3824795.0, 3482666.0, 1)
(787, 'Johannes VETTER', 'lanzamiento', 'Torneo de Portugal', 9967.0, 9063.0, 9)
(707, 'Sandra PERKOVIĆ', 'lanzamiento', 'Torneo de Zambia', 7903.0, 7189.0, 3)
(80, 'Bernardo BALOYES', 'tiempo', 'Torneo de Guinea-Bissau', 21440.0, 19522.0, 1)
(391, 'Christina CLEMONS', 'tiempo', 'Torneo de France', 13302.0, 12103.0, 1)
(363, 'Emmanuel SAINA', 'tiempo', 'Torneo de Burundi', 8030868.0, 7304424.0, 1)
(575, 'Xinglong GAO', 'largo', 'Torneo de Chad', 956.0, 869.0, 10)
(486, 'Mikhail AKIMENKO', 'altura', 'Torneo de Syria', 261.0, 237.0, 10)
(198, 'Sarah MCDONALD', 'tiempo', 'Torneo de Peru', 229428.0, 208794.0, 1)
(133, 'Marcin LEWANDOWSKI', 'tiempo', 'Torneo de Zambia', 229592.0, 101921.0, 1)
(361, 'Philemon RONO', 'tiempo', 'Torneo de Tonga', 8027625.0, 7304007.0, 1)
(530, 'Renaud LAVILLENIE', 'altura', 'Torneo de Slovakia', 667.0, 606.0, 4)
(256, 'Girmawit GEBRZIHAIR', 'tiempo', 'Torneo de Paraguay', 1767096.0, 1608151.0, 1)
(467, 'Norah JERUTO', 'tiempo', 'Torneo de Honduras', 529121.0, 481044.0, 1)
(55, 'Amy HUNT', 'tiempo', 'Torneo de Greece', 21438.0, 19501.0, 1)
(511, 'Karyna DEMIDIK', 'altura', 'Torneo de Sao Tome and Principe', 261.0, 237.0, 6)
(692, 'Alin Alexandru FIRFIRICA', 'lanzamiento', 'Torneo de Myanmar', 7905.0, 7187.0, 3)
(670, 'Brittany CREW', 'lanzamiento', 'Torneo de Qatar', 2521.0, 2291.0, 7)
(778, 'Barbora ŠPOTÁKOVÁ', 'lanzamiento', 'Torneo de Bolivia', 9953.0, 9064.0, 8)
(687, 'Lukas WEISSHAIDINGER', 'lanzamiento', 'Torneo de Marshall Islands', 7894.0, 7188.0, 5)
(436, 'Ayomide FOLORUNSO', 'tiempo', 'Torneo de South Africa', 50696.0, 46199.0, 1)
(152, 'Lynsey SHARP', 'tiempo', 'Torneo de Monaco', 112022.0, 101904.0, 1)
(642, 'Chengetayi MAPAYA', 'largo', 'Torneo de Macedonia', 1996.0, 1814.0, 7)
(673, 'Jessica RAMSEY', 'lanzamiento', 'Torneo de Puerto Rico', 2519.0, 2292.0, 3)
(398, 'Sharika NELVIS', 'tiempo', 'Torneo de Sudan', 13304.0, 12129.0, 1)
(107, 'Shericka JACKSON', 'tiempo', 'Torneo de Sweden', 47762.0, 43501.0, 1)
(603, 'Tori BOWIE', 'largo', 'Torneo de Malaysia', 956.0, 869.0, 8)
(577, 'Ruswahl SAMAAI', 'largo', 'Torneo de North Korea', 956.0, 869.0, 3)
(553, 'Olivia GRUVER', 'altura', 'Torneo de Ireland', 667.0, 606.0, 4)
(805, 'Cyprian MRZYGŁÓD', 'lanzamiento', 'Torneo de France', 9964.0, 9068.0, 2)
(89, 'Kirani JAMES', 'tiempo', 'Torneo de South Africa', 47772.0, 43494.0, 1)
(148, 'Halimah NAKAAYI', 'tiempo', 'Torneo de Cambodia', 112041.0, 101916.0, 1)
(570, 'Yuki HASHIOKA', 'largo', 'Torneo de Lesotho', 956.0, 869.0, 4)
(27, 'Twanisha TERRY', 'tiempo', 'Torneo de Scotland', 10734.0, 9769.0, 1)
(174, 'George Meitamei MANANGOI', 'tiempo', 'Torneo de Albania', 229624.0, 208809.0, 1)
(33, 'Murielle AHOURÉ', 'tiempo', 'Torneo de United States', 10736.0, 9760.0, 1)
(490, 'Michael MASON', 'altura', 'Torneo de South Sudan', 261.0, 237.0, 6)
(661, 'Eldred HENRY', 'lanzamiento', 'Torneo de Russia', 2519.0, 2291.0, 7)
(586, 'Kenyattia HACKWORTH', 'largo', 'Torneo de Colombia', 956.0, 869.0, 3)
(748, 'Gwen BERRY', 'lanzamiento', 'Torneo de Ireland', 8979.0, 8174.0, 7)
(316, 'Lonah Chemtai SALPETER', 'tiempo', 'Torneo de Russia', 8030831.0, 3481643.0, 1)
(484, 'Mutaz Essa BARSHIM', 'altura', 'Torneo de Vatican City', 261.0, 237.0, 4)
(448, 'Getnet WALE', 'tiempo', 'Torneo de Greece', 528948.0, 481590.0, 1)
(520, 'Katarina JOHNSON-THOMPSON', 'altura', 'Torneo de Singapore', 261.0, 237.0, 6)
(721, 'Xinyue SU', 'lanzamiento', 'Torneo de Puerto Rico', 7904.0, 7197.0, 5)
(509, 'Anna CHICHEROVA', 'altura', 'Torneo de South Africa', 261.0, 237.0, 3)
(781, 'Annika Marie FUCHS', 'lanzamiento', 'Torneo de Serbia', 9967.0, 9064.0, 1)
(773, 'Shiying LIU', 'lanzamiento', 'Torneo de Burundi', 9960.0, 9061.0, 8)
(675, 'Michelle CARTER', 'lanzamiento', 'Torneo de Maldives', 2521.0, 2291.0, 5)
(111, 'Kendall ELLIS', 'tiempo', 'Torneo de Niger', 47793.0, 43454.0, 1)
(260, 'Degitu AZIMERAW', 'tiempo', 'Torneo de Equatorial Guinea', 8030678.0, 1610703.0, 1)
(428, 'Rushell CLAYTON', 'tiempo', 'Torneo de Papua New Guinea', 50693.0, 46118.0, 1)
(201, 'Dawit SEYAUM', 'tiempo', 'Torneo de Oman', 229624.0, 208772.0, 1)
(792, 'Julius YEGO', 'lanzamiento', 'Torneo de Austria', 9968.0, 9062.0, 9)
(418, 'Kemar MOWATT', 'tiempo', 'Torneo de Bahamas', 50687.0, 46099.0, 1)
(39, 'Dafne SCHIPPERS', 'tiempo', 'Torneo de Congo Republic of the', 21444.0, 9776.0, 1)
(702, 'Christoph HARTING', 'lanzamiento', 'Torneo de Mexico', 7905.0, 7187.0, 1)
(431, 'Tia-Adana BELLE', 'tiempo', 'Torneo de Central African Republic', 50660.0, 46202.0, 1)
(463, 'Matthew HUGHES', 'tiempo', 'Torneo de Germany', 529132.0, 481095.0, 1)
(50, 'Brittany BROWN', 'tiempo', 'Torneo de Tonga', 21446.0, 19508.0, 1)
(724, 'Kelsey CARD', 'lanzamiento', 'Torneo de Chad', 7905.0, 7187.0, 4)
(621, 'Yosiris URRUTIA', 'largo', 'Torneo de Sao Tome and Principe', 1996.0, 1815.0, 2)
(593, 'Abigail IROZURU', 'largo', 'Torneo de United States', 955.0, 869.0, 3)
(691, 'Traves SMIKLE', 'lanzamiento', 'Torneo de Senegal', 7899.0, 7188.0, 10)
(59, 'Beth DOBBIN', 'tiempo', 'Torneo de Saint Kitts and Nevis', 21429.0, 19502.0, 1)
(742, 'Marcel LOMNICKÝ', 'lanzamiento', 'Torneo de Georgia', 8989.0, 8174.0, 8)
(474, 'Colleen QUIGLEY', 'tiempo', 'Torneo de Madagascar', 529033.0, 481375.0, 1)
(220, 'Edward Zakayo PINGUA', 'tiempo', 'Torneo de Saudi Arabia', 848817.0, 772128.0, 1)
(672, 'Fanny ROOS', 'lanzamiento', 'Torneo de Indonesia', 2521.0, 2291.0, 8)
(314, 'Yalemzerf YEHUALAW', 'tiempo', 'Torneo de Azerbaijan', 3827260.0, 3482942.0, 1)
(53, 'Cambrea STURGIS', 'tiempo', 'Torneo de Algeria', 21436.0, 19506.0, 1)
(287, 'Bedan KAROKI', 'tiempo', 'Torneo de Suriname', 3827918.0, 3483548.0, 1)
(143, 'Alfred KIPKETER', 'tiempo', 'Torneo de Argentina', 112066.0, 101945.0, 1)
(532, 'Valentin LAVILLENIE', 'altura', 'Torneo de Trinidad and Tobago', 667.0, 606.0, 1)
(611, 'Kimberly WILLIAMS', 'largo', 'Torneo de Tuvalu', 1996.0, 1814.0, 3)
(430, 'Zuzana HEJNOVÁ', 'tiempo', 'Torneo de Azerbaijan', 50693.0, 46138.0, 1)
(527, 'Christopher NILSEN', 'altura', 'Torneo de Sri Lanka', 667.0, 606.0, 4)
(200, 'Eilish MCCOLGAN', 'tiempo', 'Torneo de Turkey', 848915.0, 208821.0, 1)
(626, 'Christian TAYLOR', 'largo', 'Torneo de Oman', 1994.0, 1815.0, 6)
(738, 'Sean DONNELLY', 'lanzamiento', 'Torneo de Bahrain', 8988.0, 8179.0, 7)
(674, 'Anita MÁRTON', 'lanzamiento', 'Torneo de Northern Ireland', 2521.0, 2291.0, 3)
(137, 'Marco AROP', 'tiempo', 'Torneo de Central African Republic', 112075.0, 101895.0, 1)
(710, 'Andressa DE MORAIS', 'lanzamiento', 'Torneo de Ireland', 7895.0, 7186.0, 6)
(768, 'Nikola OGRODNÍKOVÁ', 'lanzamiento', 'Torneo de Lithuania', 9960.0, 9065.0, 4)
(616, 'Diana ZAGAINOVA', 'largo', 'Torneo de Colombia', 1996.0, 1816.0, 3)
(598, 'Shara PROCTOR', 'largo', 'Torneo de Taiwan', 956.0, 869.0, 6)
(456, 'Stanley Kipkoech KEBENEI', 'tiempo', 'Torneo de Ghana', 529060.0, 481207.0, 1)
(388, 'Tobi AMUSAN', 'tiempo', 'Torneo de Italy', 13305.0, 12099.0, 1)
(797, 'Arshad NADEEM', 'lanzamiento', 'Torneo de Finland', 9968.0, 9062.0, 10)
(658, 'Orazio CREMONA', 'lanzamiento', 'Torneo de Mongolia', 2520.0, 2294.0, 1)
(752, 'Janeah STEWART', 'lanzamiento', 'Torneo de Hungary', 8992.0, 8179.0, 2)
(253, 'Dera DIDA', 'tiempo', 'Torneo de Montenegro', 1768566.0, 1609982.0, 1)
(161, 'Emily Cherotich TUEI', 'tiempo', 'Torneo de Myanmar', 112070.0, 101999.0, 1)
(90, 'Trevor STEWART', 'tiempo', 'Torneo de Japan', 47783.0, 43458.0, 1)
(209, 'Joshua CHEPTEGEI', 'tiempo', 'Torneo de Kyrgyzstan', 1766586.0, 772176.0, 1)
(356, 'Reuben Kiprop KIPYEGO', 'tiempo', 'Torneo de Tanzania', 8030629.0, 7302147.0, 1)
(782, 'Yekaterina STARYGINA', 'lanzamiento', 'Torneo de Afghanistan', 9962.0, 9065.0, 8)
(763, 'Réka GYURÁTZ', 'lanzamiento', 'Torneo de Panama', 8989.0, 8175.0, 1)
(371, 'Freddie CRITTENDEN', 'tiempo', 'Torneo de Togo', 13287.0, 12105.0, 1)
(229, 'Letesenbet GIDEY', 'tiempo', 'Torneo de Algeria', 1768785.0, 772303.0, 1)
(520, 'Katarina JOHNSON-THOMPSON', 'largo', 'Torneo de Iceland', 955.0, 869.0, 10)
(775, 'Lina MUZE', 'lanzamiento', 'Torneo de Burkina Faso', 9963.0, 9072.0, 8)
(343, 'Gladys CHERONO', 'tiempo', 'Torneo de Russia', 8029220.0, 7309791.0, 1)
(510, 'Vashti CUNNINGHAM', 'altura', 'Torneo de Vatican City', 261.0, 237.0, 4)
(11, 'Aaron BROWN', 'tiempo', 'Torneo de Jordan', 21448.0, 9764.0, 1)
(289, 'Benard KIMELI', 'tiempo', 'Torneo de Indonesia', 3826137.0, 3485931.0, 1)
(138, 'Bryce HOPPEL', 'tiempo', 'Torneo de Tunisia', 112070.0, 102083.0, 1)
(345, 'Eliud KIPCHOGE', 'tiempo', 'Torneo de Albania', 8027660.0, 7306906.0, 1)
(87, 'Anthony José ZAMBRANO', 'tiempo', 'Torneo de Brunei', 47777.0, 43573.0, 1)
(596, 'Yanis Esmeralda DAVID', 'largo', 'Torneo de Suriname', 1996.0, 869.0, 10)
(301, 'Edwin KIPTOO', 'tiempo', 'Torneo de Grenada', 3827304.0, 3484115.0, 1)
(760, 'Hanna SKYDAN', 'lanzamiento', 'Torneo de Sudan', 8989.0, 8174.0, 1)
(745, 'Serhiy REHEDA', 'lanzamiento', 'Torneo de Ukraine', 8989.0, 8177.0, 2)
(453, 'Hillary BOR', 'tiempo', 'Torneo de French Guiana', 529108.0, 481332.0, 1)
(517, 'Marie-Laurence JUNGFLEISCH', 'altura', 'Torneo de Yemen', 261.0, 237.0, 9)
(601, 'Yelena SOKOLOVA', 'largo', 'Torneo de Slovakia', 956.0, 869.0, 6)
(120, 'Justyna ŚWIĘTY-ERSETIC', 'tiempo', 'Torneo de Argentina', 47768.0, 43454.0, 1)
(652, 'Bob BERTEMES', 'lanzamiento', 'Torneo de Virgin Islands (British)', 2521.0, 2292.0, 5)
(753, 'Malwina KOPRON', 'lanzamiento', 'Torneo de Mongolia', 8992.0, 8175.0, 2)
(689, 'Ola STUNES ISENE', 'lanzamiento', 'Torneo de Guinea', 7903.0, 7186.0, 5)
(487, 'Ilya IVANYUK', 'altura', 'Torneo de United Kingdom', 261.0, 237.0, 6)
(716, 'Kristin PUDENZ', 'lanzamiento', 'Torneo de Georgia', 7905.0, 7187.0, 3)
(800, 'Kim AMB', 'lanzamiento', 'Torneo de Albania', 9968.0, 9061.0, 6)
(591, 'Caterine IBARGUEN', 'largo', 'Torneo de Uzbekistan', 1995.0, 869.0, 10)
(182, 'Rabii DOUKKANA', 'tiempo', 'Torneo de Vietnam', 229628.0, 208801.0, 1)
(67, 'Ramil GULIYEV', 'tiempo', 'Torneo de Lithuania', 21412.0, 19518.0, 1)
(183, 'Vincent KIBET', 'tiempo', 'Torneo de Uganda', 229496.0, 208853.0, 1)
(58, 'Dezerea BRYANT', 'tiempo', 'Torneo de Cameroon', 21426.0, 19532.0, 1)
(774, 'Kara WINGER', 'lanzamiento', 'Torneo de Malta', 9966.0, 9066.0, 7)
(750, 'Zheng WANG', 'lanzamiento', 'Torneo de Saint Kitts and Nevis', 8988.0, 8178.0, 3)
(336, 'Ashete BEKERE', 'tiempo', 'Torneo de Cabo Verde', 8027313.0, 7304332.0, 1)
(37, 'Tebogo MAMATHU', 'tiempo', 'Torneo de Kuwait', 10735.0, 9763.0, 1)
(178, 'Elijah Motonei MANANGOI', 'tiempo', 'Torneo de Armenia', 229494.0, 208951.0, 1)
(671, 'Aliona DUBITSKAYA', 'lanzamiento', 'Torneo de Vatican City', 2513.0, 2291.0, 3)
(3, 'Divine ODUDURU', 'tiempo', 'Torneo de Djibouti', 21449.0, 9761.0, 1)
(483, 'Zita KÁCSER', 'tiempo', 'Torneo de Slovakia', 529122.0, 481149.0, 1)
(12, 'Raymond EKEVWO', 'tiempo', 'Torneo de Burundi', 10735.0, 9765.0, 1)
(492, 'Yu WANG', 'altura', 'Torneo de Uzbekistan', 261.0, 237.0, 2)
(128, 'Amel TUKA', 'tiempo', 'Torneo de Guinea', 112071.0, 101946.0, 1)
(259, 'Yasemin CAN', 'tiempo', 'Torneo de Uruguay', 1768095.0, 1608516.0, 1)
(606, 'Shanieka RICKETTS', 'largo', 'Torneo de Kazakhstan', 1995.0, 1814.0, 10)
(751, 'Anita WŁODARCZYK', 'lanzamiento', 'Torneo de Vanuatu', 8990.0, 8175.0, 1)
(587, 'Florentina Costina IUSCO', 'largo', 'Torneo de Tonga', 956.0, 869.0, 10)
(13, 'Reece PRESCOD', 'tiempo', 'Torneo de Niger', 10733.0, 9762.0, 1)
(114, 'Dalilah MUHAMMAD', 'tiempo', 'Torneo de Malta', 50646.0, 43467.0, 1)
(426, 'Ashley SPENCER', 'tiempo', 'Torneo de France', 50674.0, 46092.0, 1)
(234, 'Eva CHERONO', 'tiempo', 'Torneo de Cyprus', 848796.0, 772275.0, 1)
(347, 'Mosinet GEREMEW', 'tiempo', 'Torneo de Mongolia', 8024575.0, 7308190.0, 1)
(252, 'Emily SISSON', 'tiempo', 'Torneo de Hungary', 1768556.0, 1609185.0, 1)
(558, 'Huiqin XU', 'altura', 'Torneo de Spain', 667.0, 606.0, 7)
(28, 'Teahna DANIELS', 'tiempo', 'Torneo de Syria', 21444.0, 9793.0, 1)
(42, 'Blessing OKAGBARE', 'tiempo', 'Torneo de Guinea-Bissau', 21449.0, 9760.0, 1)
(580, 'Will CLAYE', 'largo', 'Torneo de Paraguay', 1996.0, 870.0, 6)
(576, 'Hibiki TSUHA', 'largo', 'Torneo de Wales', 956.0, 869.0, 5)
(191, 'Winny CHEBET', 'tiempo', 'Torneo de Togo', 229539.0, 208809.0, 1)
(415, 'Amere LATTIN', 'tiempo', 'Torneo de Mexico', 50682.0, 46115.0, 1)
(156, 'Eunice Jepkoech SUM', 'tiempo', 'Torneo de Colombia', 112045.0, 101915.0, 1)
(25, 'Marie-Josée TA LOU', 'tiempo', 'Torneo de Latvia', 21420.0, 9760.0, 1)
(512, 'Iryna GERASHCHENKO', 'altura', 'Torneo de Saudi Arabia', 261.0, 237.0, 7)
(213, 'Muktar EDRIS', 'tiempo', 'Torneo de Angola', 849223.0, 773126.0, 1)
(160, 'Olha LYAKHOVA', 'tiempo', 'Torneo de Vatican City', 111974.0, 101940.0, 1)
(26, 'Kayla WHITE', 'tiempo', 'Torneo de Algeria', 21444.0, 9765.0, 1)
(35, 'Kiara GRANT', 'tiempo', 'Torneo de Vatican City', 10726.0, 9760.0, 1)
(502, 'Shelby MCEWEN', 'altura', 'Torneo de Vatican City', 261.0, 237.0, 6)
(681, 'Sophie MCKINNA', 'lanzamiento', 'Torneo de Niger', 2520.0, 2291.0, 5)
(740, 'Mykhaylo KOKHAN', 'lanzamiento', 'Torneo de New Zealand', 8975.0, 8178.0, 8)
(187, 'Shelby HOULIHAN', 'tiempo', 'Torneo de Madagascar', 229598.0, 208773.0, 1)
(694, 'Ehsan HADADI', 'lanzamiento', 'Torneo de Northern Ireland', 7902.0, 7186.0, 7)
(685, 'Daniel STÅHL', 'lanzamiento', 'Torneo de Austria', 7905.0, 7189.0, 8)
(469, 'Winfred Mutile YAVI', 'tiempo', 'Torneo de Nepal', 528814.0, 481479.0, 1)
(21, 'Shelly-Ann FRASER-PRYCE', 'tiempo', 'Torneo de Sri Lanka', 21440.0, 9764.0, 1)
(619, 'Thea LAFOND', 'largo', 'Torneo de Belgium', 1996.0, 1814.0, 10)
(562, 'Ninon GUILLON-ROMARIN', 'altura', 'Torneo de New Zealand', 667.0, 606.0, 5)
(730, 'Denis LUKYANOV', 'lanzamiento', 'Torneo de Burkina Faso', 8980.0, 8180.0, 6)
(679, 'Paulina GUBA', 'lanzamiento', 'Torneo de Madagascar', 2516.0, 2291.0, 10)
(789, 'Edis MATUSEVIČIUS', 'lanzamiento', 'Torneo de Singapore', 9966.0, 9067.0, 10)
(66, 'Kenneth BEDNAREK', 'tiempo', 'Torneo de Botswana', 47784.0, 19514.0, 1)
(30, 'Carina HORN', 'tiempo', 'Torneo de Canada', 10733.0, 9764.0, 1)
(653, 'Filip MIHALJEVIĆ', 'lanzamiento', 'Torneo de Marshall Islands', 2520.0, 2291.0, 8)
(20, 'Tyquendo TRACEY', 'tiempo', 'Torneo de Denmark', 10733.0, 9770.0, 1)
(801, 'Jakub VADLEJCH', 'lanzamiento', 'Torneo de Switzerland', 9967.0, 9062.0, 9)
(433, 'Anna RYZHYKOVA', 'tiempo', 'Torneo de Georgia', 50656.0, 46101.0, 1)
(749, 'Joanna FIODOROW', 'lanzamiento', 'Torneo de Costa Rica', 8986.0, 8175.0, 5)
(552, 'Yarisley SILVA', 'altura', 'Torneo de Slovakia', 667.0, 606.0, 1)
(769, 'Tatsiana KHALADOVICH', 'lanzamiento', 'Torneo de Grenada', 9962.0, 9064.0, 1)
(780, 'Elizabeth GLEADLE', 'lanzamiento', 'Torneo de Benin', 9966.0, 9063.0, 8)
(803, 'Dmitriy TARABIN', 'lanzamiento', 'Torneo de Andorra', 9963.0, 9085.0, 2)
(743, 'Rudy WINKLER', 'lanzamiento', 'Torneo de Nepal', 8991.0, 8174.0, 8)
(802, 'Marcin KRUKOWSKI', 'lanzamiento', 'Torneo de Bangladesh', 9968.0, 9064.0, 1)
(337, 'Mare DIBABA', 'tiempo', 'Torneo de Mozambique', 8025541.0, 7302469.0, 1)
(357, 'Guye Idemo ADOLA', 'tiempo', 'Torneo de Ecuador', 8027315.0, 7306648.0, 1)
(523, 'Ana ŠIMIĆ', 'altura', 'Torneo de Vatican City', 261.0, 237.0, 5)
(322, 'Alemu MEGERTU', 'tiempo', 'Torneo de Puerto Rico', 3826947.0, 3482593.0, 1)
(597, 'Darya KLISHINA', 'largo', 'Torneo de Turkmenistan', 956.0, 869.0, 9)
(728, 'Javier CIENFUEGOS', 'lanzamiento', 'Torneo de Nepal', 8991.0, 8175.0, 9)
(804, 'Antti RUUSKANEN', 'lanzamiento', 'Torneo de Sudan', 9966.0, 9069.0, 5)
(717, 'Fernanda MARTINS', 'lanzamiento', 'Torneo de Sao Tome and Principe', 7904.0, 7186.0, 10)
(22, 'Elaine THOMPSON', 'tiempo', 'Torneo de Puerto Rico', 21444.0, 9761.0, 1)
(184, 'Sifan HASSAN', 'tiempo', 'Torneo de South Sudan', 3826790.0, 208771.0, 1)
(533, 'Kurtis MARSCHALL', 'altura', 'Torneo de Philippines', 667.0, 606.0, 1)
(280, 'Abdallah Kibet MANDE', 'tiempo', 'Torneo de Luxembourg', 1768314.0, 1608063.0, 1)
(235, 'Fantu WORKU', 'tiempo', 'Torneo de Qatar', 849255.0, 772328.0, 1)
(488, 'Stefano SOTTILE', 'altura', 'Torneo de Malta', 261.0, 237.0, 1)
(163, 'Kate GRACE', 'tiempo', 'Torneo de Netherlands', 112079.0, 101901.0, 1)
(515, 'Erika KINSEY', 'altura', 'Torneo de Wales', 261.0, 237.0, 4)
(219, 'Jacob KROP', 'tiempo', 'Torneo de Guyana', 848625.0, 772722.0, 1)
(525, 'Piotr LISEK', 'altura', 'Torneo de Slovenia', 667.0, 606.0, 8)
